epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
27,3120.15,0.74222,1.48754,2.17788,1.10012,0,0.53136,0.20702,0.18841,0.15284,0.55277,0.19895,0.18921,0.14596,0.78668,1.60412,2.24428,1.14484,0,4.51236e-05,4.51236e-05,4.51236e-05
28,3236.46,0.7382,1.46476,2.14998,1.0972,0,0.54647,0.20344,0.1886,0.15207,0.54651,0.20383,0.18906,0.14628,0.7865,1.62321,2.25041,1.14471,0,4.32822e-05,4.32822e-05,4.32822e-05
29,3350.66,0.73623,1.45521,2.13004,1.09227,0,0.53819,0.20962,0.19058,0.15365,0.53799,0.20916,0.19029,0.14679,0.78636,1.60582,2.22352,1.13886,0,4.14408e-05,4.14408e-05,4.14408e-05
30,3467.76,0.73229,1.45844,2.13009,1.09166,0,0.53031,0.21038,0.19282,0.15502,0.53943,0.20924,0.19288,0.14844,0.7781,1.61396,2.20914,1.13415,0,3.95994e-05,3.95994e-05,3.95994e-05
31,3583.23,0.73113,1.45036,2.11512,1.09204,0,0.54866,0.20784,0.19232,0.15558,0.54184,0.21348,0.19307,0.14878,0.77806,1.61336,2.22851,1.14351,0,3.7758e-05,3.7758e-05,3.7758e-05
32,3696.77,0.73404,1.45861,2.1077,1.09061,0,0.5599,0.2092,0.19416,0.15702,0.5613,0.21006,0.19545,0.14991,0.78011,1.59606,2.21057,1.13756,0,3.59166e-05,3.59166e-05,3.59166e-05
33,3812.42,0.72694,1.43837,2.08905,1.08713,0,0.53522,0.21448,0.19574,0.15801,0.53785,0.21515,0.19701,0.151,0.77756,1.60922,2.20389,1.13787,0,3.40752e-05,3.40752e-05,3.40752e-05
34,3929.15,0.72146,1.42509,2.07208,1.08158,0,0.54892,0.19974,0.19831,0.16038,0.5739,0.1999,0.20007,0.15343,0.77311,1.59814,2.1887,1.13431,0,3.22338e-05,3.22338e-05,3.22338e-05
35,4045.16,0.71806,1.43061,2.05812,1.07985,0,0.52481,0.21677,0.19925,0.16182,0.5425,0.21322,0.20097,0.15455,0.77676,1.60432,2.18659,1.13539,0,3.03924e-05,3.03924e-05,3.03924e-05
36,4161.47,0.724,1.44778,2.06949,1.08899,0,0.53751,0.21187,0.20024,0.16286,0.53932,0.20849,0.20151,0.15507,0.77218,1.60544,2.18842,1.1359,0,2.8551e-05,2.8551e-05,2.8551e-05
37,4277.73,0.71755,1.42308,2.04702,1.081,0,0.53995,0.214,0.20102,0.16292,0.54189,0.21466,0.2025,0.15505,0.77115,1.60138,2.16888,1.13348,0,2.67096e-05,2.67096e-05,2.67096e-05
38,4392.75,0.71923,1.42657,2.04533,1.08058,0,0.52137,0.22259,0.19961,0.16223,0.52604,0.22006,0.2013,0.15506,0.77015,1.59488,2.16947,1.13235,0,2.48682e-05,2.48682e-05,2.48682e-05
39,4510.42,0.71572,1.42015,2.03619,1.07874,0,0.52438,0.21716,0.201,0.16378,0.52994,0.21749,0.20213,0.15601,0.77275,1.61661,2.16868,1.13434,0,2.30268e-05,2.30268e-05,2.30268e-05
40,4625.69,0.70495,1.40143,2.00408,1.07217,0,0.52639,0.22225,0.20323,0.16475,0.52902,0.22,0.20454,0.15792,0.77363,1.6028,2.17026,1.13595,0,2.11854e-05,2.11854e-05,2.11854e-05
41,4723.93,0.68162,1.40453,2.10212,1.08738,0,0.50731,0.22231,0.20373,0.16341,0.50849,0.22251,0.20466,0.15521,0.7601,1.62489,2.16466,1.11961,0,1.9344e-05,1.9344e-05,1.9344e-05
42,4818.86,0.67017,1.36098,2.01291,1.07562,0,0.50164,0.22777,0.20496,0.16516,0.50419,0.22661,0.20686,0.15785,0.7573,1.60427,2.15353,1.11718,0,1.75026e-05,1.75026e-05,1.75026e-05
43,4912.83,0.66151,1.33054,1.97942,1.06847,0,0.50529,0.22655,0.20424,0.16529,0.50986,0.22313,0.20571,0.15755,0.75794,1.59927,2.14442,1.11873,0,1.56612e-05,1.56612e-05,1.56612e-05
44,5007.17,0.65419,1.31342,1.96697,1.06561,0,0.5082,0.22445,0.20904,0.16905,0.51723,0.22167,0.21089,0.16125,0.75936,1.60519,2.13546,1.12048,0,1.38198e-05,1.38198e-05,1.38198e-05
45,5102.47,0.6562,1.3031,1.95584,1.06675,0,0.51126,0.22578,0.20849,0.16865,0.53106,0.22155,0.21004,0.16092,0.75784,1.60479,2.12825,1.11931,0,1.19784e-05,1.19784e-05,1.19784e-05
46,5196.79,0.65542,1.31597,1.95382,1.06372,0,0.50251,0.22081,0.20816,0.1687,0.52855,0.21886,0.20991,0.16135,0.76199,1.61142,2.14076,1.1231,0,1.0137e-05,1.0137e-05,1.0137e-05
47,5291.69,0.64781,1.30213,1.93015,1.06258,0,0.50459,0.22683,0.20884,0.16926,0.50673,0.22737,0.21043,0.16156,0.75727,1.60784,2.13194,1.11993,0,8.2956e-06,8.2956e-06,8.2956e-06
48,5386.21,0.64414,1.29637,1.91821,1.05615,0,0.51487,0.22311,0.20818,0.16829,0.52919,0.22155,0.20966,0.16076,0.7578,1.59903,2.1294,1.11977,0,6.4542e-06,6.4542e-06,6.4542e-06
49,5481.07,0.65038,1.2999,1.92365,1.06264,0,0.55033,0.21592,0.20887,0.16914,0.56726,0.21439,0.2108,0.16189,0.75643,1.60125,2.12461,1.11852,0,4.6128e-06,4.6128e-06,4.6128e-06
50,5573.86,0.64336,1.28785,1.92327,1.05391,0,0.51787,0.2286,0.20901,0.16943,0.51925,0.22871,0.21041,0.16192,0.75726,1.59919,2.1237,1.11907,0,2.7714e-06,2.7714e-06,2.7714e-06
